Age,EdLevel,Gender,YearsCode,YearsCodePro,ComputerSkills,Accessibility,MentalHealth,MainBranch
0,2,0,13,8,9,0,0,1
0,4,0,13,8,4,0,0,1
1,2,0,25,15,21,0,1,1
1,1,0,22,5,7,0,1,0
0,4,0,20,2,7,0,1,0
1,3,0,46,44,9,0,0,1
0,2,1,18,10,24,0,1,1
0,3,0,14,7,14,0,0,1
1,2,0,0,10,18,0,0,1
0,2,0,11,3,15,0,0,1
0,3,0,7,3,10,0,0,1
0,2,0,3,1,12,0,0,1
0,2,0,12,9,5,0,0,1
0,3,0,10,4,19,0,0,1
1,2,0,40,25,21,0,0,1
0,3,0,6,2,17,0,0,1
0,2,0,5,3,11,0,0,1
1,2,0,23,21,5,0,0,1
0,2,0,6,2,8,0,0,1
0,2,0,13,7,10,0,0,1
1,4,0,20,15,5,0,1,0
1,3,0,11,11,12,0,0,1
1,3,0,35,23,7,0,1,1
0,3,0,12,8,20,0,0,1
1,2,0,25,25,13,0,0,1
1,2,0,14,12,16,0,0,1
0,2,0,22,15,38,0,0,1
0,2,0,14,11,10,0,1,1
0,3,0,12,10,28,0,1,1
0,3,0,16,11,8,0,0,1
0,1,0,5,0,10,0,0,1
0,3,0,20,15,25,0,1,0
0,2,0,8,4,23,0,0,1
0,2,0,10,3,33,0,0,1
1,3,0,21,17,11,0,1,1
1,3,0,18,13,15,0,0,1
1,2,0,20,15,17,0,1,1
0,2,0,13,11,14,0,0,1
0,3,0,19,10,12,0,0,1
0,3,0,6,5,5,0,0,1
0,2,0,13,10,16,0,0,1
1,2,0,40,30,15,0,0,1
0,2,0,6,2,17,0,1,1
0,2,0,10,0,12,0,0,1
1,2,0,23,17,11,0,0,1
0,2,1,6,3,13,0,1,1
0,2,0,12,9,17,0,0,1
0,2,0,4,3,7,0,0,1
0,2,0,9,2,9,0,0,1
0,2,0,5,5,15,0,0,1
1,1,0,19,18,37,0,0,1
1,3,0,13,10,17,0,0,1
0,3,0,9,4,18,0,0,1
0,3,0,20,6,15,0,0,1
0,3,0,14,6,4,0,0,1
0,1,0,12,10,12,0,0,1
0,2,0,5,3,1,0,1,0
1,2,0,6,5,9,0,0,1
1,2,0,15,12,12,0,1,1
0,3,0,13,6,10,0,1,1
1,4,1,50,42,9,0,0,0
0,4,0,13,6,23,0,0,1
0,1,0,20,16,12,0,1,1
1,2,0,39,26,15,0,0,0
1,4,0,20,9,11,0,0,1
0,2,0,6,2,26,0,1,0
1,2,0,28,20,4,0,0,1
0,2,1,5,1,13,0,0,1
0,3,0,12,7,15,0,0,1
1,2,0,19,19,12,0,1,0
1,3,0,20,20,19,0,1,1
0,3,1,9,9,9,0,0,1
1,3,0,41,28,12,0,0,1
1,4,0,22,9,5,0,0,1
0,0,0,9,8,13,0,0,1
0,3,0,11,5,3,0,0,1
1,2,0,41,33,17,0,0,1
1,2,0,30,23,20,0,1,1
0,2,0,12,8,12,0,0,1
1,1,0,35,20,8,0,0,1
1,2,0,22,17,9,0,0,1
0,0,0,2,1,10,0,0,1
1,1,0,36,25,4,0,0,1
0,3,0,11,5,3,0,0,1
1,4,0,36,16,2,0,1,0
0,2,1,9,3,7,0,0,1
0,2,0,9,7,29,0,0,1
0,3,0,5,5,9,0,0,1
0,3,0,8,2,8,0,0,1
0,3,0,13,3,21,0,0,1
0,2,0,10,7,18,0,0,1
0,2,0,4,1,21,0,0,1
0,2,0,11,8,17,0,0,1
0,2,0,7,4,12,0,1,1
1,1,0,5,5,3,0,0,1
0,1,0,20,13,27,0,0,1
0,3,0,11,11,16,0,0,1
0,1,0,4,3,11,0,0,1
1,3,0,28,21,15,0,0,0
0,2,0,11,4,9,0,0,1
0,3,0,7,4,12,0,0,1
0,1,0,5,3,36,0,1,1
0,2,0,4,2,11,0,0,1
0,3,0,12,8,16,0,1,1
0,3,0,16,10,12,0,0,1
0,2,0,6,1,21,0,0,1
0,2,0,10,3,12,0,0,1
0,1,0,4,3,11,0,0,1
0,3,0,5,2,13,0,0,1
1,3,0,3,0,7,0,0,1
0,2,2,7,0,5,1,0,1
0,2,0,6,1,15,0,1,1
0,1,0,5,4,22,0,1,1
0,2,0,12,7,27,0,0,1
0,3,1,6,3,11,0,0,1
1,3,1,18,15,17,0,0,1
0,2,0,4,3,19,0,0,1
0,2,0,18,7,12,0,0,1
1,3,0,27,25,19,0,0,1
0,2,0,15,11,8,0,1,1
0,2,0,8,5,10,0,0,1
1,2,0,14,8,20,0,0,1
1,2,0,15,13,6,0,1,1
0,2,0,3,0,10,0,0,1
0,2,0,12,8,11,0,1,1
0,2,0,7,2,13,0,0,1
0,1,0,3,1,13,0,0,1
0,3,0,12,1,6,0,0,1
0,3,0,9,5,9,0,0,1
0,1,0,18,11,10,0,0,1
0,2,0,3,2,19,0,0,1
0,2,0,15,7,21,0,0,1
0,2,0,11,6,13,0,0,1
1,1,0,26,20,10,0,0,0
1,2,0,17,13,20,0,0,1
0,2,0,5,1,28,0,1,1
1,3,0,24,21,11,0,0,1
1,2,0,34,26,10,0,0,1
0,0,0,12,2,17,0,0,1
1,2,0,20,15,14,0,0,1
0,3,0,15,12,11,0,0,1
0,2,0,4,2,21,0,0,1
0,3,0,13,8,8,0,0,0
1,2,0,24,21,12,0,0,1
0,3,0,9,4,20,0,0,1
0,3,0,10,3,6,0,0,1
0,3,0,15,10,14,0,1,0
1,2,0,17,10,19,0,0,1
0,0,2,6,5,21,0,1,1
0,2,0,15,8,17,0,0,1
0,2,0,4,1,9,0,0,1
0,2,0,9,4,14,0,0,1
0,2,1,10,6,13,0,0,1
1,1,0,18,17,14,0,1,1
0,1,1,2,0,9,0,1,1
1,3,0,12,12,14,0,0,1
0,3,0,13,1,13,0,0,1
0,3,0,9,6,15,1,0,1
0,3,0,17,8,39,0,0,1
0,3,0,10,2,3,0,0,0
1,1,1,25,24,6,0,0,1
1,2,0,20,20,16,0,1,1
0,2,0,14,6,7,0,1,1
0,3,0,15,5,9,0,0,1
1,3,0,20,14,23,0,0,1
0,2,0,11,7,15,0,0,1
0,0,0,18,14,17,0,0,1
0,3,0,3,1,6,0,0,1
1,2,0,9,6,23,0,0,0
0,0,0,12,5,28,0,1,1
1,3,0,40,27,38,0,0,1
1,1,0,15,15,13,0,0,1
0,2,0,11,0,7,1,1,1
0,3,0,15,13,22,0,1,1
1,1,0,40,36,34,0,0,1
1,2,0,14,9,14,0,0,1
0,1,0,11,8,6,0,0,1
0,3,0,10,5,19,0,0,1
0,2,0,4,2,6,0,0,1
0,2,0,9,5,10,0,0,1
1,4,0,25,20,10,0,0,1
0,1,0,6,2,14,0,0,1
1,2,0,20,10,28,0,0,1
1,0,0,9,7,11,0,0,1
1,0,0,27,26,10,0,0,1
0,2,0,11,5,16,0,0,1
1,2,0,32,24,27,0,1,1
0,2,0,10,5,25,1,1,1
1,2,0,20,12,15,0,0,1
0,2,0,10,5,35,0,0,1
1,3,0,30,16,4,0,0,1
1,2,0,23,19,9,0,0,1
0,1,0,7,0,8,0,0,1
1,2,0,5,5,22,0,0,1
1,3,0,30,25,11,0,1,1
0,2,0,12,8,8,0,1,1
0,1,0,6,1,6,0,1,0
1,3,0,25,20,18,0,0,1
0,2,0,7,4,4,0,0,1
0,2,0,3,2,11,0,1,1
1,3,0,22,11,21,0,0,1
0,2,0,6,6,11,1,0,1
0,3,1,10,4,4,0,0,0
0,2,0,2,1,12,0,0,1
1,3,0,20,15,18,0,0,1
0,2,0,4,2,26,0,0,1
0,2,0,6,1,9,0,0,1
0,2,0,12,6,8,0,0,1
0,1,0,7,3,12,0,0,1
0,2,0,8,7,13,0,1,1
1,2,0,10,6,11,0,0,1
0,2,1,12,7,5,0,1,1
0,2,0,4,4,14,0,0,1
0,3,0,14,7,22,0,0,1
0,3,0,8,4,13,0,0,1
0,2,0,7,2,16,0,0,1
0,3,0,13,4,13,0,0,1
0,2,0,12,8,18,0,0,1
0,2,0,5,3,8,0,0,1
0,2,0,6,4,17,0,0,1
0,2,0,4,1,9,0,0,1
1,2,0,30,15,39,0,1,1
0,1,0,11,11,16,0,0,1
0,1,1,12,7,25,0,1,1
0,2,0,6,0,8,0,0,1
0,2,0,8,4,14,0,1,1
0,3,0,14,8,11,0,0,1
1,1,0,25,25,31,0,0,1
1,2,0,37,32,20,0,1,1
0,3,0,10,2,20,0,0,1
1,2,0,30,25,5,0,0,1
0,2,0,4,0,5,0,0,1
1,2,2,22,15,5,0,0,1
1,2,0,20,20,9,0,0,1
0,3,0,7,3,10,0,0,1
1,3,0,15,10,16,0,0,1
1,0,0,3,12,8,0,0,1
0,3,0,15,6,17,0,0,1
0,1,0,12,7,4,0,0,1
0,2,0,12,9,21,0,0,1
0,0,1,7,0,9,0,1,1
0,1,0,12,8,14,0,0,1
0,2,0,7,4,8,0,0,1
0,2,0,3,0,19,0,0,1
0,1,0,7,4,15,0,0,1
0,2,0,10,5,14,0,0,1
0,4,1,10,6,11,0,1,1
0,2,0,15,5,10,0,0,1
1,1,0,14,12,16,0,0,1
1,1,0,4,4,7,0,0,1
1,2,0,34,25,11,0,1,1
1,4,0,4,4,1,0,1,0
1,2,0,12,10,14,0,0,1
1,2,0,32,25,12,0,0,0
0,3,0,16,12,6,0,0,1
0,2,0,7,5,5,0,0,1
1,4,0,35,20,18,0,0,0
1,1,0,7,5,4,0,1,1
0,3,0,9,2,21,0,0,1
1,2,0,33,18,10,0,0,1
1,4,0,42,40,13,0,0,0
1,0,0,5,4,17,0,0,1
1,4,0,15,10,12,0,0,0
1,3,0,10,7,15,0,0,0
0,1,0,11,10,32,0,1,1
0,2,0,6,4,21,0,1,1
0,3,0,14,8,6,0,0,1
0,3,0,8,5,24,0,0,1
1,2,0,29,17,26,0,0,1
1,1,0,12,12,10,0,0,1
1,3,0,17,8,7,1,0,1
0,2,0,10,5,16,0,0,1
0,2,0,6,2,8,0,0,1
1,4,0,24,20,5,0,0,0
0,1,0,11,11,20,0,0,1
1,2,0,42,21,11,0,0,0
0,3,0,9,3,9,0,0,1
0,3,0,18,4,10,0,1,1
1,2,0,10,9,15,0,0,1
0,3,0,6,6,5,0,0,1
0,2,0,9,4,7,0,0,1
1,1,0,27,22,10,0,0,1
0,2,0,11,7,33,0,0,1
1,2,0,20,20,9,0,0,1
0,2,0,4,1,17,0,0,1
1,3,0,15,10,13,0,0,1
0,1,0,16,6,11,0,0,1
1,0,0,9,8,6,0,0,1
0,1,0,9,3,17,0,0,1
1,1,0,39,29,14,0,0,1
0,3,0,20,13,8,0,0,1
0,2,0,13,9,15,0,0,1
1,3,0,20,13,8,0,0,1
0,2,0,4,1,24,0,0,1
0,3,0,7,6,21,0,0,1
1,3,0,36,22,17,0,0,1
1,2,0,7,5,16,0,1,1
0,1,0,5,4,10,0,1,1
0,2,0,17,5,20,0,0,1
0,2,0,7,0,14,0,1,1
1,1,0,12,1,14,0,1,1
0,1,0,11,6,13,0,0,1
1,4,0,17,13,13,0,0,1
0,0,0,13,8,13,0,0,1
0,2,0,16,6,33,0,0,1
0,2,0,7,4,8,0,0,1
0,2,0,8,4,12,0,0,1
1,1,0,16,13,18,0,0,1
0,2,0,16,10,13,0,0,0
0,4,0,9,2,20,0,0,1
0,3,1,11,7,10,0,0,1
0,2,0,7,6,17,0,1,1
0,2,0,15,13,22,0,0,1
0,2,0,8,4,12,0,0,1
0,2,0,9,7,17,0,1,1
1,4,0,5,16,12,0,0,0
0,1,0,7,5,5,0,1,1
0,2,0,5,3,4,0,0,1
0,2,0,9,7,25,0,1,1
1,3,0,18,16,14,0,0,1
1,0,0,23,16,18,0,0,1
0,2,0,9,4,13,0,1,1
0,0,0,10,7,12,0,0,1
0,2,0,19,11,14,0,0,1
0,4,0,14,10,7,0,0,0
0,2,0,17,2,20,0,0,1
0,2,0,6,1,10,0,1,1
1,1,0,25,22,13,0,0,0
0,2,0,18,7,11,0,0,1
1,2,0,35,25,9,0,1,1
1,3,0,20,15,7,0,0,1
0,2,0,7,4,9,0,0,1
1,3,0,27,15,11,0,0,1
1,0,0,6,2,19,0,1,0
0,2,0,4,2,17,0,0,1
1,2,2,29,15,6,0,0,1
0,2,0,20,14,8,0,1,1
0,1,0,4,1,8,0,0,1
0,2,0,19,12,11,0,0,1
1,4,0,26,17,6,0,0,1
0,1,0,10,6,9,0,0,1
0,1,0,11,3,21,0,0,1
0,2,0,7,3,22,0,0,1
0,2,0,13,9,9,0,0,1
0,2,0,9,3,16,0,1,1
1,3,0,15,15,20,0,0,1
0,3,0,12,8,10,0,0,1
1,3,0,22,14,10,0,0,1
1,2,1,38,34,8,0,1,1
1,2,0,17,9,6,0,0,1
1,2,0,25,20,16,0,0,1
1,2,0,25,13,15,0,1,1
0,2,0,9,4,10,0,0,1
0,2,0,10,8,24,0,0,1
1,3,2,36,3,3,0,1,1
0,2,0,15,11,15,0,0,1
0,2,1,7,2,23,0,1,1
0,2,0,6,5,19,0,0,1
0,2,0,12,6,12,0,1,1
0,3,0,14,6,11,0,0,1
0,2,1,7,4,23,0,0,1
0,1,0,9,7,15,0,1,1
1,3,0,25,22,11,0,0,1
1,2,0,32,25,6,0,0,1
0,3,0,7,5,11,0,0,1
0,2,0,11,7,5,0,0,1
1,2,0,21,10,12,0,0,1
1,3,0,16,11,8,0,0,1
0,3,0,12,6,16,0,0,1
0,2,0,3,1,7,0,0,1
0,2,0,7,6,8,0,0,1
0,2,1,6,2,18,0,0,1
0,2,0,15,10,12,0,0,1
0,2,0,13,6,18,0,0,1
0,0,0,9,4,13,0,1,1
0,2,0,10,5,14,0,0,1
1,3,0,17,13,14,0,0,1
0,3,0,14,5,8,0,0,1
0,2,0,7,3,15,0,0,0
0,3,0,15,9,27,0,0,1
0,2,0,7,3,6,0,0,1
0,2,0,5,3,13,0,0,1
0,2,0,4,4,16,0,0,1
1,3,0,25,20,15,0,0,1
0,3,0,9,1,13,0,0,1
0,3,0,22,9,13,0,0,1
0,3,0,20,5,13,0,0,1
0,2,0,12,6,17,0,0,1
1,2,0,14,10,6,0,1,1
0,2,0,13,9,22,0,0,1
0,3,2,16,10,8,0,0,1
0,2,0,5,1,8,0,0,1
1,3,0,16,10,4,0,0,1
1,2,0,8,5,1,0,0,1
0,2,0,8,6,7,0,1,1
1,1,0,3,33,17,0,0,1
0,3,0,14,8,9,0,0,1
1,3,0,45,40,6,0,0,1
0,3,0,7,4,26,0,0,1
0,2,0,11,7,17,0,1,1
0,2,0,15,10,9,0,0,1
0,2,0,18,7,16,0,1,0
1,1,0,14,10,14,0,0,1
1,4,0,23,15,9,0,0,1
1,2,0,21,21,17,0,0,1
0,2,0,12,6,25,0,0,1
1,2,0,14,12,27,0,0,1
1,2,0,16,12,9,0,0,1
0,2,0,4,4,23,0,0,1
1,1,0,35,35,29,1,0,1
1,2,0,25,25,13,0,0,1
0,0,0,11,7,32,0,1,1
0,2,0,14,10,13,0,1,1
1,3,0,20,16,13,0,0,1
1,2,0,16,13,15,0,0,1
1,3,1,17,11,17,0,0,1
0,3,0,12,5,20,0,1,1
0,2,0,10,6,13,0,0,0
0,3,2,40,36,41,1,1,1
0,2,0,7,2,14,0,0,1
0,3,1,10,4,6,0,0,1
0,2,0,6,4,11,0,0,1
0,2,0,14,9,15,0,1,1
0,3,0,2,2,20,0,0,1
0,1,0,8,6,22,0,0,1
1,2,0,30,22,20,0,0,1
0,3,0,8,0,11,0,1,0
0,2,0,7,3,11,0,0,1
1,1,0,40,36,6,0,0,1
0,1,0,6,1,12,1,0,1
1,2,0,35,27,8,0,0,0
0,1,0,13,11,27,0,0,1
0,3,0,7,3,7,0,0,1
0,4,0,20,5,7,0,0,1
0,2,0,8,5,5,0,0,1
0,2,0,8,4,21,0,0,1
1,2,0,25,20,17,0,0,1
0,1,0,24,15,9,0,1,1
0,2,0,15,11,23,0,0,1
0,1,0,8,6,13,0,0,1
0,2,0,6,2,15,0,0,1
1,4,0,35,31,15,0,0,1
1,2,0,16,12,23,0,0,1
0,3,0,10,6,27,0,0,1
0,2,0,5,5,25,0,0,1
0,2,0,8,5,5,0,0,1
0,2,0,11,5,19,0,1,1
1,1,0,15,15,0,0,0,1
1,2,0,30,20,16,0,1,1
0,2,0,3,5,14,0,0,1
1,3,0,10,10,23,0,0,1
1,3,0,21,15,11,0,0,1
0,3,0,12,4,7,0,0,1
0,2,0,6,5,17,0,0,1
0,1,0,12,7,20,0,0,1
0,2,0,13,10,19,0,0,1
0,2,0,19,10,11,0,0,1
0,2,0,5,2,9,0,0,1
0,2,0,7,5,26,0,0,1
0,3,0,6,1,9,0,1,0
0,3,0,7,3,10,0,1,1
0,1,0,14,10,16,0,0,1
0,2,0,10,7,6,0,0,1
1,3,0,27,26,6,0,1,1
0,1,0,8,8,11,0,0,1
0,2,0,8,3,7,0,0,1
0,2,0,9,2,3,0,0,1
1,1,0,30,20,9,0,0,1
1,1,0,40,30,7,0,0,1
0,3,0,6,2,11,0,0,1
0,1,0,8,5,6,0,0,1
1,2,0,20,13,11,0,0,1
0,2,0,13,6,11,0,1,1
0,2,0,8,2,15,0,1,0
1,2,0,20,15,7,0,1,1
0,0,0,18,15,23,0,0,1
0,3,0,15,12,19,0,0,1
0,2,0,15,4,12,0,1,1
0,2,0,5,3,16,1,0,1
0,3,0,15,9,14,0,0,1
0,2,0,10,5,12,0,1,1
1,3,0,20,8,19,0,0,1
1,1,0,6,5,11,0,1,1
0,2,0,4,2,11,0,0,1
0,2,0,13,13,12,0,0,0
0,1,0,9,5,14,0,0,1
0,1,0,11,5,13,0,0,1
1,4,0,25,10,21,0,0,1
0,2,0,12,3,8,0,0,1
1,2,0,27,19,12,0,0,1
0,1,1,15,10,18,1,1,1
0,3,0,15,10,8,0,1,1
1,2,0,20,15,24,1,0,1
0,2,0,9,5,16,0,0,1
1,3,2,30,15,21,0,0,1
0,1,0,9,7,15,0,0,1
0,2,0,6,2,27,0,0,1
1,2,0,5,0,11,0,0,0
0,0,0,12,12,14,0,1,1
0,2,0,22,15,22,0,0,1
1,1,0,32,12,13,0,1,1
0,2,0,20,12,16,0,0,1
0,1,0,5,5,13,0,0,1
1,2,0,6,0,9,0,0,0
1,3,0,19,16,16,0,0,1
1,3,0,27,13,5,0,1,1
0,1,0,15,7,8,0,0,1
0,3,0,10,6,25,0,1,1
1,3,0,31,26,15,0,0,1
0,2,0,10,7,15,0,0,1
0,1,0,14,9,27,0,0,1
0,2,0,10,4,3,0,0,0
1,3,0,22,20,25,0,0,1
0,2,0,5,3,8,0,0,0
0,2,0,12,8,12,0,0,1
1,2,0,20,13,24,0,0,1
0,3,0,10,6,18,0,0,1
0,2,0,8,5,21,0,0,1
1,2,0,12,10,16,0,0,1
1,0,0,26,24,10,0,0,1
0,2,0,10,8,13,0,0,1
0,2,0,10,2,7,0,0,0
0,2,0,9,5,19,0,1,1
1,2,0,35,24,7,0,0,1
0,3,0,18,15,17,0,0,1
1,2,0,25,15,15,0,1,1
0,3,0,7,4,14,0,0,1
1,3,0,8,8,18,0,0,1
0,0,0,15,12,22,0,0,1
0,2,0,8,6,13,0,0,1
1,2,0,0,0,9,0,0,1
1,1,0,11,10,13,0,1,0
1,2,0,9,6,10,0,0,1
0,2,0,7,3,13,0,0,1
0,0,0,10,6,17,0,0,1
1,2,0,35,21,10,0,0,1
1,3,2,10,5,12,0,0,1
0,2,0,3,0,5,0,0,1
0,2,0,4,1,20,0,0,1
1,3,0,18,13,27,0,0,1
1,1,0,42,32,11,1,1,1
1,4,0,30,12,7,0,0,0
1,2,0,36,22,20,0,1,1
1,1,0,40,30,8,0,0,1
0,2,0,16,6,16,0,0,1
0,2,0,10,7,24,0,1,1
0,3,0,12,4,5,0,0,1
0,2,0,8,1,24,0,0,1
0,2,0,8,2,18,0,0,1
1,4,0,20,8,9,0,0,0
0,3,0,7,2,6,0,0,1
0,4,0,15,4,8,0,0,1
0,2,0,2,1,8,0,0,1
0,2,2,7,5,12,0,0,1
1,2,0,28,23,8,0,1,1
1,4,1,7,5,7,0,0,1
0,3,0,6,2,12,0,0,1
0,2,0,7,3,17,0,0,1
1,0,0,30,20,12,0,0,1
0,2,0,7,5,8,0,0,1
0,2,0,7,2,13,0,0,1
1,4,0,20,17,14,0,0,1
1,1,0,12,8,11,0,0,1
0,2,0,3,2,16,0,0,1
0,2,0,10,0,12,0,0,1
0,3,0,10,10,20,0,0,1
0,2,0,24,15,15,0,0,1
1,3,0,38,20,28,0,1,1
0,3,0,15,10,22,0,0,1
0,2,0,0,0,5,0,1,1
0,2,0,7,1,2,0,1,0
0,3,0,9,4,5,0,0,1
0,2,0,8,1,4,0,0,1
1,4,0,21,14,7,0,0,1
0,2,0,6,4,15,0,0,1
0,2,0,6,2,10,0,0,1
0,2,0,5,0,17,0,1,1
1,2,0,5,5,12,0,0,1
1,2,0,32,22,12,0,0,1
1,3,0,25,15,22,0,0,1
0,2,0,9,7,12,0,0,1
0,3,0,16,8,9,0,0,1
0,2,0,14,4,14,0,0,1
1,3,0,12,12,17,0,1,1
1,3,0,25,20,7,0,0,0
0,2,0,13,8,9,0,0,1
0,2,0,10,1,13,1,0,1
1,3,0,22,14,15,0,0,1
0,1,0,2,1,9,0,0,1
0,3,0,17,12,14,0,0,1
1,1,1,25,22,41,1,1,1
0,2,0,12,2,5,0,1,1
1,3,0,30,21,13,0,0,1
0,3,1,7,3,12,0,1,1
0,2,0,14,9,20,0,0,1
0,1,0,10,7,19,0,0,1
0,4,0,8,6,7,0,0,0
1,2,0,21,13,11,0,0,1
1,4,0,26,18,12,0,0,0
0,2,0,21,11,12,0,0,1
0,1,0,2,1,5,0,0,1
0,3,0,15,7,22,0,1,1
1,1,0,42,31,9,0,0,1
1,3,1,10,5,10,0,0,1
1,0,2,6,5,0,0,0,0
0,2,0,9,8,19,0,0,1
1,2,0,17,15,16,0,0,1
0,0,0,2,0,12,0,0,1
0,2,0,9,6,18,1,0,1
0,2,0,6,4,4,0,0,0
0,2,0,10,2,18,0,0,1
1,0,0,22,14,18,0,0,1
0,0,0,21,10,11,0,1,1
0,2,0,8,0,13,0,0,0
0,1,0,5,3,20,0,0,1
1,1,0,30,20,5,0,1,1
0,2,0,5,4,5,0,0,1
1,2,0,3,2,7,0,0,1
0,2,0,7,2,16,0,0,1
0,2,0,8,4,18,0,0,1
1,1,0,20,7,11,0,1,0
0,3,0,10,8,12,0,0,1
0,3,0,10,5,3,0,0,1
1,3,0,25,23,25,0,0,1
0,3,0,4,3,7,0,0,1
0,2,0,13,10,15,0,0,1
0,2,0,4,0,4,0,0,1
1,0,0,25,17,18,0,0,1
1,3,0,31,18,13,0,0,1
1,3,0,22,15,8,0,1,1
0,3,0,12,8,10,0,0,1
1,1,0,18,14,9,0,0,1
0,2,0,12,9,15,0,1,1
0,2,0,9,1,18,0,0,1
0,3,1,4,4,12,0,0,1
0,1,0,8,3,13,1,1,1
1,1,0,28,20,18,0,0,1
0,2,0,10,6,4,1,0,1
1,3,0,19,15,10,0,0,1
0,2,0,4,3,16,0,1,1
0,2,0,12,5,24,0,0,1
0,3,0,5,1,21,0,0,1
1,0,0,6,6,23,0,0,1
0,1,0,15,10,14,0,1,1
0,2,0,7,2,13,0,1,1
1,2,0,15,10,7,0,0,1
1,2,0,15,10,12,0,0,1
0,2,0,5,1,9,0,0,1
1,1,0,15,7,12,0,0,1
1,2,0,20,15,10,0,0,1
1,1,0,30,11,10,0,1,1
0,0,0,11,10,6,0,1,1
1,2,0,14,11,14,0,0,1
1,3,0,20,7,9,0,0,1
1,2,0,20,15,22,0,0,1
0,3,0,12,6,16,0,0,1
0,2,1,5,1,32,0,0,1
1,1,0,50,50,8,0,0,1
1,2,0,25,11,10,0,0,0
0,2,0,12,9,12,0,0,1
0,2,0,3,2,9,0,0,0
0,2,0,8,6,10,0,0,1
0,2,0,10,5,15,0,1,1
0,3,0,14,6,20,0,0,1
1,0,0,33,29,10,0,1,1
0,0,0,3,0,16,0,0,1
0,2,0,6,2,3,0,1,1
0,2,0,12,8,7,0,0,1
0,2,0,18,9,6,0,0,1
0,2,0,12,1,11,0,0,1
1,2,1,19,14,3,0,1,1
0,1,0,5,1,15,0,1,1
1,2,0,25,20,5,0,0,1
0,2,0,12,7,8,0,0,1
0,3,0,11,6,23,0,0,1
0,2,1,8,3,9,0,1,1
0,2,0,9,3,23,0,0,1
1,2,0,40,30,10,0,0,1
1,3,0,20,10,8,0,0,1
0,3,0,6,0,20,0,0,1
0,2,0,12,10,11,0,0,1
1,2,0,27,15,15,0,1,1
1,1,1,13,5,24,0,0,1
0,2,0,17,13,14,0,0,1
0,2,0,5,3,15,0,1,1
0,2,0,16,7,15,0,0,1
0,0,0,3,3,10,0,0,1
1,2,0,35,22,2,0,0,1
0,2,0,8,4,27,0,0,1
1,1,0,30,20,18,0,0,0
0,2,1,16,8,9,0,1,1
1,2,0,32,25,12,0,0,1
0,2,1,4,1,4,0,1,1
1,4,0,20,15,2,0,0,1
1,2,0,20,16,10,0,0,1
1,2,0,15,11,17,0,1,1
0,2,0,8,5,14,0,0,1
1,1,0,13,11,11,0,0,1
0,2,1,7,6,10,0,1,1
1,2,0,28,20,8,1,0,1
1,3,0,20,13,20,0,0,0
1,3,0,30,15,18,0,0,0
1,3,0,22,17,19,0,1,1
0,2,0,1,0,9,0,0,1
0,2,0,2,1,15,0,0,1
1,3,0,42,12,5,0,0,1
1,3,0,20,14,7,0,0,1
0,4,0,10,1,4,0,0,1
0,2,0,18,16,5,0,0,1
1,0,0,30,6,12,0,1,1
1,3,0,16,11,13,0,0,1
1,2,0,20,15,8,0,0,1
0,2,0,14,8,19,0,0,1
0,0,0,12,9,16,0,0,1
0,2,0,5,3,15,0,0,1
0,2,1,1,1,14,0,0,1
0,3,0,10,5,8,0,0,1
0,1,0,4,4,41,0,1,1
0,1,0,0,1,8,0,0,0
0,3,1,3,0,0,0,0,0
0,3,0,14,6,17,0,0,1
0,3,0,8,2,5,0,0,1
0,3,0,10,7,15,0,0,1
1,3,0,23,15,17,0,0,1
1,2,1,14,14,10,0,0,1
1,1,0,22,12,25,0,0,1
0,2,0,6,2,8,0,1,1
0,2,0,7,3,12,0,1,1
0,1,0,8,6,26,0,1,1
1,2,0,20,16,13,0,1,1
1,0,0,28,21,7,0,0,1
0,0,0,8,7,13,0,1,1
0,1,0,8,5,5,0,1,1
0,3,0,10,4,17,0,0,1
1,2,0,30,30,12,0,0,1
0,1,0,9,8,15,0,0,1
0,2,0,3,2,17,0,0,1
1,3,0,30,20,12,0,0,1
1,0,0,5,2,22,0,0,1
0,3,1,0,0,10,0,1,1
0,3,0,15,9,9,0,0,1
0,3,2,14,12,18,0,0,1
0,2,0,11,8,16,0,0,1
0,2,0,12,5,12,0,0,1
0,3,0,15,7,9,0,1,1
0,2,0,7,5,13,0,0,1
0,2,0,15,10,9,0,0,1
0,2,0,15,13,12,0,1,1
0,3,0,2,2,15,0,0,1
0,2,0,8,4,8,0,0,1
1,1,0,30,24,6,0,0,1
0,3,0,6,2,12,0,0,1
1,2,0,15,12,15,0,0,1
0,1,0,18,9,25,0,1,1
0,3,0,18,13,12,0,0,0
0,2,1,6,5,17,0,0,1
0,2,0,20,13,20,0,0,1
0,3,0,9,5,15,0,0,1
0,2,0,11,4,8,0,0,1
0,1,0,2,7,7,0,0,1
0,2,0,3,3,14,0,0,1
0,2,0,15,8,20,0,0,1
1,2,0,13,11,24,0,0,1
1,2,0,25,16,13,0,0,1
0,3,0,5,3,9,0,0,1
1,0,0,15,12,4,0,1,1
0,2,0,13,8,21,0,1,1
0,2,0,16,9,22,0,0,1
0,3,0,10,3,23,0,0,1
0,2,0,15,8,23,0,0,1
1,3,0,15,14,7,0,0,1
0,3,0,12,8,22,0,0,1
0,2,0,10,5,9,1,0,1
0,2,0,9,1,4,0,1,1
